6160000,18.894950331125823,0.7
6240000,18.47669701986754,0.6
6320000,18.387748344370856,0.625
6400000,18.066763245033105,0.575
6480000,18.416432119205297,0.7
6560000,18.367963576158935,0.6
6640000,18.756622516556288,0.75
6720000,18.39511589403973,0.625
6800000,19.17090231788079,0.775
6880000,18.779304635761587,0.75
6960000,19.096605960264895,0.8
7040000,19.003352649006622,0.8
7120000,18.428766556291386,0.675
7200000,19.934354304635757,0.975
7280000,18.954530770473266,0.8048780487804879
7360000,19.23290562913907,0.85
7440000,18.8994619205298,0.775
7520000,19.13211920529801,0.825
7600000,19.36341059602649,0.85
7680000,19.495653973509935,0.9
7760000,19.09942052980132,0.75
7840000,19.487127483443704,0.85
7920000,19.468832781456953,0.9
8000000,19.21575674366015,0.8048780487804879
8080000,19.190852649006622,0.85
8160000,19.466804635761587,0.875
8240000,19.664486754966884,0.925
8320000,18.942052980132445,0.75
8400000,19.41440397350993,0.9
8480000,19.84635761589404,0.95
8560000,19.39225993377483,0.85
8640000,19.130339403973508,0.8
8720000,19.808609271523174,0.95
8800000,19.874999999999996,0.95
8880000,19.44279801324503,0.85
8960000,19.843708609271523,0.95
9040000,19.553021523178806,0.875
9120000,19.64139072847682,0.9
9200000,19.74387417218543,0.925
9280000,19.21862582781457,0.825
9360000,19.522723509933776,0.9
9440000,19.60976821192053,0.9
9520000,19.76712162816992,0.926829268292683
9600000,19.14971026490066,0.8
9680000,19.650496688741722,0.925
9760000,19.78903145695364,0.95
9840000,19.52595198675497,0.875
9920000,19.797851720239056,0.9512195121951219
10000000,19.204842715231784,0.825
10080000,19.650082781456952,0.9
10160000,19.63174668874172,0.9
10240000,19.481208609271523,0.9
10320000,19.85960264900662,0.975
10400000,19.394495033112584,0.85
10480000,19.519205298013244,0.875
10560000,19.39085264900662,0.825
10640000,19.44023582619932,0.8780487804878049
10720000,19.38319536423841,0.875
10800000,19.209395695364236,0.85
10880000,19.62864238410596,0.925
10960000,19.71291390728477,0.925
11040000,19.699254966887416,0.925
11120000,19.929139072847683,0.975
11200000,19.616473509933773,0.9
11280000,19.831043046357614,0.975
11360000,19.50467715231788,0.875
11440000,19.391059602649,0.85
11520000,19.874917218543047,0.975
11600000,19.70935430463576,0.95
11680000,19.454677152317878,0.875
11760000,19.798841059602648,0.95
11840000,19.800869205298014,0.95
11920000,19.750620860927153,0.95
12000000,19.74362582781457,0.95
12080000,19.736879139072848,0.95
12160000,19.557243377483445,0.9
12240000,19.570571192052977,0.9
12320000,20.00662251655629,1.0
12400000,19.58004966887417,0.9
12480000,19.43836920529801,0.875
12560000,19.869867549668875,0.975
12640000,19.925041390728474,0.975
12720000,19.578435430463575,0.9
12800000,19.794370860927152,0.95
12880000,19.602152317880794,0.9
12960000,19.893377483443707,0.975
13040000,19.71129966887417,0.95
13120000,19.783195364238413,0.925
13200000,19.87276490066225,0.95
13280000,19.888327814569536,0.975
13360000,19.74010564490697,0.9285714285714286
13440000,19.579097682119205,0.9
13520000,20.00620860927152,1.0
13600000,19.77810430463576,0.95
13680000,19.62847682119205,0.925
13760000,19.76895695364238,0.95
13840000,19.60438741721854,0.9
13920000,19.673841059602648,0.925
14000000,19.647350993377483,0.925
14080000,19.68890728476821,0.925
14160000,19.877152317880793,0.975
14240000,19.508526490066224,0.9
14320000,19.855753311258276,0.975
14400000,19.49813741721854,0.9
14480000,19.470653973509933,0.925
14560000,19.752649006622516,0.95
14640000,19.546963333871748,0.9024390243902439
14720000,19.0955298013245,0.8
14800000,19.70633278145695,0.925
14880000,19.924420529801324,0.975
14960000,19.578104304635758,0.925
15040000,19.479925496688743,0.9
15120000,19.60894039735099,0.9
15200000,19.58671357615894,0.9
15280000,19.886134105960263,0.975
15360000,19.858692052980132,0.95
15440000,19.420364238410592,0.85
15520000,19.579718543046358,0.875
